match_id,inning,over,runs_scored,wickets,cumulative_score
1136580,2,18,14,1,164
1136580,2,19,14,0,178
1136581,1,0,1,1,1
1136581,1,1,3,0,4
1136581,1,2,7,0,11
1136581,1,3,6,0,17
1136581,1,4,18,0,35
1136581,1,5,8,0,43
1136581,1,6,9,0,52
1136581,1,7,12,0,64
1136581,1,8,11,0,75
1136581,1,9,18,0,93
1136581,1,10,11,0,104
1136581,1,11,8,0,112
1136581,1,12,9,0,121
1136581,1,13,8,0,129
1136581,1,14,6,1,135
1136581,1,15,2,2,137
1136581,1,16,3,0,140
1136581,1,17,13,0,153
1136581,1,18,5,3,158
1136581,1,19,9,0,167
1136581,2,0,9,0,9
1136581,2,1,4,0,13
1136581,2,2,8,1,21
1136581,2,3,6,0,27
1136581,2,4,9,0,36
1136581,2,5,7,1,43
1136581,2,6,10,0,53
1136581,2,7,5,0,58
1136581,2,8,5,0,63
1136581,2,9,7,0,70
1136581,2,10,16,0,86
1136581,2,11,10,0,96
1136581,2,12,5,0,101
1136581,2,13,9,0,110
1136581,2,14,8,1,118
1136581,2,15,6,0,124
1136581,2,16,1,2,125
1136581,2,17,15,1,140
1136581,2,18,18,0,158
1136581,2,19,10,1,168
1136582,1,0,5,0,5
1136582,1,1,6,1,11
1136582,1,2,14,0,25
1136582,1,3,12,0,37
1136582,1,4,6,1,43
1136582,1,5,8,0,51
1136582,1,6,8,0,59
1136582,1,7,2,1,61
1136582,1,8,2,0,63
1136582,1,9,5,0,68
1136582,1,10,4,0,72
1136582,1,11,4,0,76
1136582,1,12,10,1,86
1136582,1,13,8,0,94
1136582,1,14,6,0,100
1136582,1,15,16,0,116
1136582,1,16,5,1,121
1136582,1,17,12,1,133
1136582,1,18,6,0,139
1136582,1,19,4,2,143
1136582,2,0,6,0,6
1136582,2,1,18,0,24
1136582,2,2,6,1,30
1136582,2,3,9,0,39
1136582,2,4,3,1,42
1136582,2,5,6,1,48
1136582,2,6,8,0,56
1136582,2,7,5,0,61
1136582,2,8,2,1,63
1136582,2,9,2,0,65
1136582,2,10,3,0,68
1136582,2,11,8,1,76
1136582,2,12,8,0,84
1136582,2,13,4,0,88
1136582,2,14,8,0,96
1136582,2,15,5,0,101
1136582,2,16,15,0,116
1136582,2,17,7,1,123
1136582,2,18,4,1,127
1136582,2,19,12,1,139
1136583,1,0,10,0,10
1136583,1,1,10,2,20
1136583,1,2,8,0,28
1136583,1,3,10,0,38
1136583,1,4,7,1,45
1136583,1,5,6,1,51
1136583,1,6,5,0,56
1136583,1,7,7,0,63
1136583,1,8,8,1,71
1136583,1,9,11,0,82
1136583,1,10,3,0,85
1136583,1,11,2,1,87
1136583,1,12,11,0,98
1136583,1,13,4,1,102
1136583,1,14,4,0,106
1136583,1,15,2,1,108
1136583,1,16,1,1,109
1136583,1,17,3,0,112
1136583,1,18,6,1,118
1136583,2,0,2,0,2
1136583,2,1,6,0,8
1136583,2,2,4,1,12
1136583,2,3,5,1,17
1136583,2,4,3,0,20
1136583,2,5,2,1,22
1136583,2,6,4,0,26
1136583,2,7,12,0,38
1136583,2,8,12,0,50
1136583,2,9,2,0,52
1136583,2,10,3,0,55
1136583,2,11,7,1,62
1136583,2,12,11,0,73
1136583,2,13,2,1,75
1136583,2,14,2,1,77
1136583,2,15,3,2,80
1136583,2,16,0,0,80
1136583,2,17,5,1,85
1136583,2,18,2,1,87
1136584,1,0,5,0,5
1136584,1,1,8,0,13
1136584,1,2,15,0,28
1136584,1,3,7,0,35
1136584,1,4,0,1,35
1136584,1,5,17,0,52
1136584,1,6,11,0,63
1136584,1,7,9,0,72
1136584,1,8,5,0,77
1136584,1,9,10,0,87
1136584,1,10,19,0,106
1136584,1,11,12,0,118
1136584,1,12,20,0,138
1136584,1,13,0,1,138
1136584,1,14,4,2,142
1136584,1,15,15,0,157
1136584,1,16,7,0,164
1136584,1,17,9,0,173
1136584,1,18,18,1,191
1136584,1,19,14,3,205
1136584,2,0,8,1,8
1136584,2,1,2,0,10
1136584,2,2,14,0,24
1136584,2,3,11,0,35
1136584,2,4,15,0,50
1136584,2,5,5,1,55
1136584,2,6,6,1,61
1136584,2,7,5,0,66
1136584,2,8,8,1,74
1136584,2,9,9,0,83
1136584,2,10,7,0,90
1136584,2,11,11,0,101
1136584,2,12,6,0,107
1136584,2,13,19,0,126
1136584,2,14,9,0,135
1136584,2,15,16,0,151
1136584,2,16,10,0,161
1136584,2,17,15,1,176
1136584,2,18,14,0,190
1136584,2,19,17,0,207
1136585,1,0,1,1,1
1136585,1,1,11,0,12
1136585,1,2,4,1,16
1136585,1,3,7,0,23
1136585,1,4,4,1,27
1136585,1,5,10,0,37
1136585,1,6,3,0,40
1136585,1,7,10,0,50
1136585,1,8,4,0,54
1136585,1,9,3,0,57
1136585,1,10,5,0,62
1136585,1,11,5,0,67
1136585,1,12,9,0,76
1136585,1,13,7,1,83
1136585,1,14,14,0,97
1136585,1,15,2,0,99
1136585,1,16,5,0,104
1136585,1,17,13,0,117
1136585,1,18,9,0,126
1136585,1,19,6,2,132
1136585,2,0,2,0,2
1136585,2,1,8,0,10
1136585,2,2,4,0,14
1136585,2,3,16,0,30
1136585,2,4,5,0,35
1136585,2,5,9,0,44
1136585,2,6,9,0,53
1136585,2,7,3,1,56
1136585,2,8,5,1,61
1136585,2,9,6,0,67
1136585,2,10,6,0,73
1136585,2,11,4,0,77
1136585,2,12,3,1,80
1136585,2,13,2,1,82
1136585,2,14,9,1,91
1136585,2,15,6,2,97
1136585,2,16,3,1,100
1136585,2,17,10,1,110
1136585,2,18,8,0,118
1136585,2,19,1,1,119
1136586,1,0,3,0,3
1136586,1,1,10,0,13
1136586,1,2,18,0,31
1136586,1,3,9,0,40
1136586,1,4,11,0,51
1136586,1,5,6,0,57
1136586,1,6,2,1,59
1136586,1,7,5,0,64
1136586,1,8,13,0,77
1136586,1,9,7,0,84
1136586,1,10,10,0,94
1136586,1,11,12,0,106
1136586,1,12,12,0,118
1136586,1,13,9,1,127
1136586,1,14,13,1,140
1136586,1,15,3,0,143
1136586,1,16,18,0,161
1136586,1,17,18,0,179
1136586,1,18,11,0,190
1136586,1,19,29,1,219
1136586,2,0,6,0,6
1136586,2,1,14,1,20
1136586,2,2,13,2,33
1136586,2,3,7,0,40
1136586,2,4,6,0,46
1136586,2,5,5,1,51
1136586,2,6,10,0,61
1136586,2,7,5,0,66
1136586,2,8,10,0,76
1136586,2,9,7,1,83
1136586,2,10,6,0,89
1136586,2,11,15,0,104
1136586,2,12,14,0,118
1136586,2,13,11,0,129
1136586,2,14,11,0,140
1136586,2,15,1,2,141
1136586,2,16,2,0,143
1136586,2,17,2,1,145
1136586,2,18,8,1,153
1136586,2,19,11,0,164
1136587,1,0,8,0,8
1136587,1,1,2,0,10
1136587,1,2,8,0,18
1136587,1,3,6,0,24
1136587,1,4,15,1,39
1136587,1,5,12,0,51
1136587,1,6,9,0,60
1136587,1,7,3,0,63
1136587,1,8,14,0,77
1136587,1,9,14,0,91
1136587,1,10,6,0,97
1136587,1,11,2,1,99
1136587,1,12,1,0,100
1136587,1,13,6,0,106
1136587,1,14,11,0,117
1136587,1,15,14,0,131
1136587,1,16,12,0,143
1136587,1,17,4,2,147
1136587,1,18,11,0,158
1136587,1,19,11,1,169
1136587,2,0,7,0,7
1136587,2,1,7,0,14
1136587,2,2,11,0,25
1136587,2,3,9,0,34
1136587,2,4,7,0,41
1136587,2,5,9,0,50
1136587,2,6,4,0,54
1136587,2,7,2,0,56
1136587,2,8,9,0,65
1136587,2,9,6,1,71
1136587,2,10,16,0,87
1136587,2,11,6,0,93
1136587,2,12,8,0,101
1136587,2,13,13,0,114
1136587,2,14,9,0,123
1136587,2,15,5,0,128
1136587,2,16,5,1,133
1136587,2,17,15,0,148
1136587,2,18,17,0,165
1136587,2,19,5,0,170
1136588,1,0,3,0,3
1136588,1,1,14,0,17
1136588,1,2,3,1,20
1136588,1,3,6,0,26
1136588,1,4,7,0,33
1136588,1,5,6,0,39
1136588,1,6,9,0,48
1136588,1,7,6,0,54
1136588,1,8,9,0,63
1136588,1,9,7,0,70
1136588,1,10,8,0,78
1136588,1,11,21,0,99
1136588,1,12,8,0,107
1136588,1,13,6,1,113
1136588,1,14,7,1,120
1136588,1,15,6,0,126
1136588,1,16,7,0,133
1136588,1,17,4,2,137
1136588,1,18,6,1,143
1136588,1,19,8,1,151
1136588,2,0,4,0,4
1136588,2,1,9,0,13
1136588,2,2,1,1,14
1136588,2,3,17,0,31
1136588,2,4,4,0,35
1136588,2,5,8,0,43
1136588,2,6,7,0,50
1136588,2,7,10,0,60
1136588,2,8,9,0,69
1136588,2,9,3,1,72
1136588,2,10,5,1,77
1136588,2,11,5,0,82
1136588,2,12,9,0,91
1136588,2,13,5,1,96
1136588,2,14,6,0,102
1136588,2,15,7,0,109
1136588,2,16,7,0,116
1136588,2,17,9,0,125
1136588,2,18,6,1,131
1136588,2,19,9,1,140
1136589,1,0,1,0,1
1136589,1,1,8,0,9
1136589,1,2,14,0,23
1136589,1,3,6,0,29
1136589,1,4,7,0,36
1136589,1,5,4,0,40
1136589,1,6,12,0,52
1136589,1,7,15,0,67
1136589,1,8,3,1,70
1136589,1,9,5,2,75
1136589,1,10,4,0,79
1136589,1,11,9,0,88
1136589,1,12,3,0,91
1136589,1,13,9,0,100
1136589,1,14,9,0,109
1136589,1,15,9,0,118
1136589,1,16,15,0,133
1136589,1,17,17,1,150
1136589,1,18,9,0,159
1136589,1,19,16,0,175
1136589,2,0,5,0,5
1136589,2,1,13,0,18
1136589,2,2,11,0,29
1136589,2,3,7,0,36
1136589,2,4,11,0,47
1136589,2,5,4,0,51
1136589,2,6,8,0,59
1136589,2,7,8,1,67
1136589,2,8,7,0,74
1136589,2,9,14,0,88
1136589,2,10,10,0,98
1136589,2,11,8,0,106
1136589,2,12,6,1,112
1136589,2,13,8,0,120
1136589,2,14,4,0,124
1136589,2,15,9,0,133
1136589,2,16,14,2,147
1136589,2,17,14,0,161
1136589,2,18,11,1,172
1136589,2,19,4,0,176
1136590,1,0,6,0,6
1136590,1,1,1,0,7
1136590,1,2,9,0,16
1136590,1,3,9,0,25
1136590,1,4,20,0,45
1136590,1,5,11,0,56
1136590,1,6,15,0,71
1136590,1,7,5,0,76
1136590,1,8,15,0,91
1136590,1,9,5,0,96
1136590,1,10,7,1,103
1136590,1,11,5,1,108
1136590,1,12,15,0,123
1136590,1,13,8,1,131
1136590,1,14,6,0,137
1136590,1,15,12,0,149
1136590,1,16,21,0,170
1136590,1,17,17,0,187
1136590,1,18,11,0,198
1136590,1,19,13,1,211
1136590,2,0,1,0,1
1136590,2,1,10,1,11
1136590,2,2,6,0,17
1136590,2,3,14,0,31
1136590,2,4,15,1,46
1136590,2,5,13,0,59
1136590,2,6,5,1,64
1136590,2,7,4,0,68
1136590,2,8,6,1,74
1136590,2,9,4,0,78
1136590,2,10,14,0,92
1136590,2,11,5,0,97
1136590,2,12,7,0,104
1136590,2,13,13,0,117
1136590,2,14,11,0,128
1136590,2,15,18,0,146
1136590,2,16,11,0,157
1136590,2,17,6,1,163
1136590,2,18,21,0,184
1136590,2,19,14,0,198
1136591,1,0,6,0,6
1136591,1,1,2,0,8
1136591,1,2,3,0,11
1136591,1,3,22,0,33
1136591,1,4,5,1,38
1136591,1,5,5,0,43
1136591,1,6,7,0,50
1136591,1,7,3,0,53
1136591,1,8,9,1,62
1136591,1,9,20,0,82
1136591,1,10,9,0,91
1136591,1,11,13,0,104
1136591,1,12,8,0,112
1136591,1,13,7,0,119
1136591,1,14,4,1,123
1136591,1,15,6,0,129
1136591,1,16,10,0,139
1136591,1,17,2,3,141
1136591,1,18,2,1,143
1136591,1,19,24,0,167
1136591,2,0,5,1,5
1136591,2,1,11,0,16
1136591,2,2,5,0,21
1136591,2,3,3,2,24
1136591,2,4,5,0,29
1136591,2,5,11,0,40
1136591,2,6,7,0,47
1136591,2,7,8,1,55
1136591,2,8,7,0,62
1136591,2,9,15,0,77
1136591,2,10,3,0,80
1136591,2,11,4,1,84
1136591,2,12,8,0,92
1136591,2,13,8,0,100
1136591,2,14,6,0,106
1136591,2,15,17,0,123
1136591,2,16,10,0,133
1136591,2,17,5,0,138
1136591,2,18,5,1,143
1136591,2,19,10,1,153
1136592,1,0,1,1,1
1136592,1,1,5,0,6
1136592,1,2,16,0,22
1136592,1,3,11,0,33
1136592,1,4,15,0,48
1136592,1,5,14,0,62
1136592,1,6,6,0,68
1136592,1,7,12,1,80
1136592,1,8,8,0,88
1136592,1,9,11,0,99
1136592,1,10,10,0,109
1136592,1,11,16,0,125
1136592,1,12,20,0,145
1136592,1,13,15,0,160
1136592,1,14,12,2,172
1136592,1,15,15,0,187
1136592,1,16,9,1,196
1136592,1,17,0,1,196
1136592,2,0,14,0,14
1136592,2,1,8,0,22
1136592,2,2,23,0,45
1136592,2,3,13,0,58
1136592,2,4,8,0,66
1136592,2,5,13,0,79
1136592,2,6,4,1,83
1136592,2,7,9,0,92
1136592,2,8,8,2,100
1136592,2,9,21,1,121
1136592,2,10,15,0,136
1136592,2,11,10,1,146
1136593,1,0,10,0,10
1136593,1,1,8,0,18
1136593,1,2,6,0,24
1136593,1,3,5,0,29
1136593,1,4,19,0,48
1136593,1,5,9,1,57
1136593,1,6,12,0,69
1136593,1,7,7,0,76
1136593,1,8,5,0,81
1136593,1,9,9,0,90
1136593,1,10,7,1,97
1136593,1,11,6,1,103
1136593,1,12,7,0,110
1136593,1,13,7,0,117
1136593,1,14,4,1,121
1136593,1,15,10,0,131
1136593,1,16,15,0,146
1136593,1,17,12,0,158
1136593,1,18,4,0,162
1136593,1,19,15,1,177
1136593,2,0,12,1,12
1136593,2,1,6,0,18
1136593,2,2,14,0,32
1136593,2,3,7,0,39
1136593,2,4,5,1,44
1136593,2,5,12,0,56
1136593,2,6,11,1,67
1136593,2,7,5,0,72
1136593,2,8,8,0,80
1136593,2,9,10,0,90
1136593,2,10,6,0,96
1136593,2,11,5,1,101
1136593,2,12,8,0,109
1136593,2,13,11,0,120
1136593,2,14,21,0,141
1136593,2,15,14,0,155
1136593,2,16,10,0,165
1136593,2,17,15,0,180
1136594,1,0,9,0,9
1136594,1,1,7,0,16
1136594,1,2,1,0,17
1136594,1,3,16,0,33
1136594,1,4,4,0,37
1136594,1,5,12,0,49
1136594,1,6,5,1,54
1136594,1,7,4,0,58
1136594,1,8,14,0,72
1136594,1,9,6,0,78
1136594,1,10,8,0,86
1136594,1,11,3,1,89
1136594,1,12,10,1,99
1136594,1,13,14,0,113
1136594,1,14,10,0,123
1136594,1,15,9,1,132
1136594,1,16,3,1,135
1136594,1,17,11,0,146
1136594,1,18,6,0,152
1136594,1,19,22,1,174
1136594,2,0,6,0,6
1136594,2,1,7,0,13
1136594,2,2,7,0,20
1136594,2,3,12,0,32
1136594,2,4,5,0,37
1136594,2,5,2,1,39
1136594,2,6,1,0,40
1136594,2,7,9,0,49
1136594,2,8,6,0,55
1136594,2,9,12,0,67
1136594,2,10,9,0,76
1136594,2,11,11,1,87
1136594,2,12,13,1,100
1136594,2,13,10,0,110
1136594,2,14,8,0,118
1136594,2,15,7,1,125
1136594,2,16,14,0,139
1136594,2,17,20,0,159
1136594,2,18,17,0,176
1136595,1,0,7,0,7
1136595,1,1,10,1,17
1136595,1,2,9,0,26
1136595,1,3,3,0,29
1136595,1,4,8,0,37
1136595,1,5,10,0,47
1136595,1,6,4,1,51
1136595,1,7,6,1,57
1136595,1,8,4,0,61
1136595,1,9,7,0,68
1136595,1,10,5,1,73
1136595,1,11,7,0,80
1136595,1,12,5,1,85
1136595,1,13,2,1,87
1136595,1,14,2,1,89
1136595,1,15,3,1,92
1136595,1,16,7,0,99
1136595,1,17,13,0,112
1136595,1,18,11,0,123
1136595,1,19,4,1,127
1136595,2,0,9,0,9
1136595,2,1,0,0,9
1136595,2,2,9,1,18
1136595,2,3,5,0,23
1136595,2,4,3,0,26
1136595,2,5,16,0,42
1136595,2,6,9,0,51
1136595,2,7,7,0,58
1136595,2,8,4,1,62
1136595,2,9,9,0,71
1136595,2,10,7,0,78
1136595,2,11,2,1,80
1136595,2,12,2,1,82
1136595,2,13,4,0,86
1136595,2,14,3,0,89
1136595,2,15,11,0,100
1136595,2,16,6,0,106
1136595,2,17,22,0,128
1136596,1,0,2,0,2
1136596,1,1,13,1,15
1136596,1,2,10,0,25
1136596,1,3,9,0,34
1136596,1,4,6,0,40
1136596,1,5,20,0,60
1136596,1,6,6,0,66
1136596,1,7,9,0,75
1136596,1,8,14,0,89
1136596,1,9,6,0,95
1136596,1,10,3,1,98
1136596,1,11,3,0,101
1136596,1,12,9,0,110
1136596,1,13,8,0,118
1136596,1,14,7,0,125
1136596,1,15,8,1,133
1136596,1,16,2,2,135
1136596,1,17,4,0,139
1136596,1,18,7,0,146
1136596,1,19,17,0,163
1136596,2,0,1,0,1
1136596,2,1,10,0,11
1136596,2,2,8,0,19
1136596,2,3,4,0,23
1136596,2,4,11,0,34
1136596,2,5,27,0,61
1136596,2,6,3,0,64
1136596,2,7,4,0,68
1136596,2,8,8,1,76
1136596,2,9,6,0,82
1136596,2,10,4,1,86
1136596,2,11,6,0,92
1136596,2,12,4,0,96
1136596,2,13,6,0,102
1136596,2,14,13,0,115
1136596,2,15,10,0,125
1136596,2,16,7,0,132
1136596,2,17,4,1,136
1136596,2,18,14,0,150
1136596,2,19,14,0,164
1136597,1,0,1,0,1
1136597,1,1,7,0,8
1136597,1,2,15,0,23
1136597,1,3,9,0,32
1136597,1,4,10,0,42
1136597,1,5,14,0,56
1136597,1,6,10,0,66
1136597,1,7,16,0,82
1136597,1,8,7,0,89
1136597,1,9,6,1,95
1136597,1,10,8,0,103
1136597,1,11,6,1,109
1136597,1,12,13,0,122
1136597,1,13,4,0,126
1136597,1,14,6,1,132
1136597,1,15,11,0,143
1136597,1,16,8,1,151
1136597,1,17,7,0,158
1136597,1,18,12,0,170
1136597,1,19,11,0,181
1136597,2,0,2,0,2
1136597,2,1,13,0,15
1136597,2,2,13,1,28
1136597,2,3,5,1,33
1136597,2,4,11,0,44
1136597,2,5,3,0,47
1136597,2,6,13,0,60
1136597,2,7,17,0,77
1136597,2,8,7,0,84
1136597,2,9,7,0,91
1136597,2,10,4,0,95
1136597,2,11,16,0,111
1136597,2,12,2,1,113
1136597,2,13,5,1,118
1136597,2,14,4,0,122
1136597,2,15,6,0,128
1136597,2,16,11,1,139
1136597,2,17,6,0,145
1136597,2,18,14,0,159
1136597,2,19,9,1,168
1136598,1,0,7,1,7
1136598,1,1,17,0,24
1136598,1,2,9,0,33
1136598,1,3,4,1,37
1136598,1,4,5,0,42
1136598,1,5,3,0,45
1136598,1,6,12,0,57
1136598,1,7,9,0,66
1136598,1,8,9,0,75
1136598,1,9,6,0,81
1136598,1,10,4,1,85
1136598,1,11,9,0,94
1136598,1,12,10,1,104
1136598,1,13,2,0,106
1136598,1,14,4,2,110
1136598,1,15,13,1,123
1136598,1,16,6,0,129
1136598,1,17,8,1,137
1136598,1,18,11,0,148
1136598,1,19,4,1,152
1136598,2,0,1,0,1
1136598,2,1,5,0,6
1136598,2,2,13,0,19
1136598,2,3,8,1,27
1136598,2,4,6,1,33
1136598,2,5,1,0,34
1136598,2,6,8,0,42
1136598,2,7,8,0,50
1136598,2,8,8,0,58
1136598,2,9,10,0,68
1136598,2,10,12,1,80
1136598,2,11,3,0,83
1136598,2,12,4,1,87
1136598,2,13,8,0,95
1136598,2,14,7,0,102
1136598,2,15,8,0,110
1136598,2,16,16,0,126
1136598,2,17,15,0,141
1136598,2,18,14,0,155
1136599,1,0,4,0,4
1136599,1,1,10,0,14
1136599,1,2,6,1,20
1136599,1,3,5,0,25
1136599,1,4,11,0,36
1136599,1,5,2,1,38
1136599,1,6,4,0,42
1136599,1,7,5,0,47
1136599,1,8,3,1,50
1136599,1,9,11,0,61
1136599,1,10,7,0,68
1136599,1,11,8,0,76
1136599,1,12,4,0,80
1136599,1,13,14,0,94
1136599,1,14,11,0,105
1136599,1,15,7,1,112
1136599,1,16,11,0,123
1136599,1,17,11,1,134
1136599,1,18,9,2,143
1136599,1,19,3,3,146
1136599,2,0,5,0,5
1136599,2,1,9,0,14
1136599,2,2,11,1,25
1136599,2,3,7,0,32
1136599,2,4,15,0,47
1136599,2,5,8,0,55
1136599,2,6,5,0,60
1136599,2,7,4,1,64
1136599,2,8,7,0,71
1136599,2,9,4,1,75
1136599,2,10,5,1,80
1136599,2,11,5,1,85
1136599,2,12,2,0,87
1136599,2,13,6,0,93
1136599,2,14,9,0,102
1136599,2,15,6,0,108
1136599,2,16,14,0,122
1136599,2,17,6,0,128
1136599,2,18,7,0,135
1136599,2,19,6,1,141
1136600,1,0,11,0,11
1136600,1,1,14,0,25
1136600,1,2,10,0,35
1136600,1,3,3,1,38
1136600,1,4,14,0,52
1136600,1,5,11,0,63
1136600,1,6,4,1,67
1136600,1,7,5,0,72
1136600,1,8,1,0,73
1136600,1,9,9,0,82
1136600,1,10,9,0,91
1136600,1,11,5,0,96
1136600,1,12,6,0,102
1136600,1,13,13,0,115
1136600,1,14,5,1,120
1136600,1,15,11,0,131
1136600,1,16,2,1,133
1136600,1,17,14,1,147
1136600,1,18,5,0,152
1136600,1,19,6,3,158
1136600,2,0,4,0,4
1136600,2,1,9,0,13
1136600,2,2,4,2,17
1136600,2,3,3,1,20
1136600,2,4,5,0,25
1136600,2,5,8,0,33
1136600,2,6,2,0,35
1136600,2,7,9,0,44
1136600,2,8,1,1,45
1136600,2,9,10,0,55
1136600,2,10,6,0,61
1136600,2,11,5,1,66
1136600,2,12,8,0,74
1136600,2,13,12,1,86
1136600,2,14,6,0,92
1136600,2,15,6,0,98
1136600,2,16,4,0,102
1136600,2,17,9,0,111
1136600,2,18,16,0,127
1136600,2,19,16,1,143
1136601,1,0,5,0,5
1136601,1,1,8,0,13
1136601,1,2,11,0,24
1136601,1,3,6,0,30
1136601,1,4,7,0,37
1136601,1,5,10,1,47
1136601,1,6,4,0,51
1136601,1,7,8,0,59
1136601,1,8,3,1,62
1136601,1,9,10,0,72
1136601,1,10,14,0,86
1136601,1,11,11,0,97
1136601,1,12,15,0,112
1136601,1,13,25,0,137
1136601,1,14,8,1,145
1136601,1,15,7,0,152
1136601,1,16,10,0,162
1136601,1,17,15,1,177
1136601,1,18,11,1,188
1136601,1,19,22,1,210
1136601,2,0,12,1,12
1136601,2,1,2,0,14
1136601,2,2,11,0,25
1136601,2,3,7,1,32
1136601,2,4,7,0,39
1136601,2,5,8,0,47
1136601,2,6,4,1,51
1136601,2,7,3,1,54
1136601,2,8,13,0,67
1136601,2,9,5,2,72
1136601,2,10,5,1,77
1136601,2,11,5,0,82
1136601,2,12,5,0,87
1136601,2,13,7,1,94
1136601,2,14,1,0,95
1136601,2,15,8,0,103
1136601,2,16,3,1,106
1136601,2,17,2,0,108
1136601,2,18,0,1,108
1136602,1,0,3,0,3
1136602,1,1,8,0,11
1136602,1,2,5,0,16
1136602,1,3,5,2,21
1136602,1,4,2,0,23
1136602,1,5,15,0,38
1136602,1,6,5,0,43
1136602,1,7,1,1,44
1136602,1,8,4,0,48
1136602,1,9,4,0,52
1136602,1,10,14,0,66
1136602,1,11,15,0,81
1136602,1,12,13,0,94
1136602,1,13,4,1,98
1136602,1,14,13,0,111
1136602,1,15,9,0,120
1136602,1,16,13,0,133
1136602,1,17,18,0,151
1136602,1,18,10,0,161
1136602,1,19,26,1,187
1136602,2,0,6,0,6
1136602,2,1,10,1,16
1136602,2,2,4,0,20
1136602,2,3,9,0,29
1136602,2,4,9,0,38
1136602,2,5,13,0,51
1136602,2,6,7,0,58
1136602,2,7,14,0,72
1136602,2,8,8,0,80
1136602,2,9,11,0,91
1136602,2,10,14,0,105
1136602,2,11,7,0,112
1136602,2,12,18,0,130
1136602,2,13,9,0,139
1136602,2,14,13,0,152
1136602,2,15,12,0,164
1136602,2,16,6,0,170
1136602,2,17,10,0,180
1136602,2,18,11,0,191
1136603,1,0,8,0,8
1136603,1,1,11,0,19
1136603,1,2,11,1,30
1136603,1,3,11,0,41
1136603,1,4,8,0,49
1136603,1,5,6,0,55
1136603,1,6,4,0,59
1136603,1,7,5,0,64
1136603,1,8,16,0,80
1136603,1,9,10,0,90
1136603,1,10,9,0,99
1136603,1,11,12,1,111
1136603,1,12,8,1,119
1136603,1,13,6,0,125
1136603,1,14,2,0,127
1136603,1,15,7,0,134
1136603,1,16,8,0,142
1136603,1,17,11,0,153
1136603,1,18,11,0,164
1136603,1,19,12,1,176
1136603,2,0,13,0,13
1136603,2,1,14,0,27
1136603,2,2,6,0,33
1136603,2,3,15,1,48
1136603,2,4,7,1,55
1136603,2,5,2,0,57
1136603,2,6,10,0,67
1136603,2,7,11,0,78
1136603,2,8,7,0,85
1136603,2,9,3,0,88
1136603,2,10,10,0,98
1136603,2,11,6,1,104
1136603,2,12,5,1,109
1136603,2,13,5,0,114
1136603,2,14,8,0,122
1136603,2,15,9,0,131
1136603,2,16,8,0,139
1136603,2,17,10,1,149
1136603,2,18,16,1,165
1136603,2,19,12,0,177
1136604,1,0,9,0,9
1136604,1,1,6,0,15
1136604,1,2,4,0,19
1136604,1,3,13,0,32
1136604,1,4,15,0,47
1136604,1,5,12,1,59
1136604,1,6,12,0,71
1136604,1,7,11,0,82
1136604,1,8,11,0,93
1136604,1,9,13,0,106
1136604,1,10,17,0,123
1136604,1,11,7,2,130
1136604,1,12,10,0,140
1136604,1,13,10,0,150
1136604,1,14,19,0,169
1136604,1,15,21,0,190
1136604,1,16,15,1,205
1136604,1,17,17,1,222
1136604,1,18,7,0,229
1136604,1,19,16,1,245
1136604,2,0,15,0,15
1136604,2,1,8,0,23
1136604,2,2,13,0,36
1136604,2,3,7,0,43
1136604,2,4,8,0,51
1136604,2,5,7,2,58
1136604,2,6,11,0,69
1136604,2,7,10,1,79
1136604,2,8,14,1,93
1136604,2,9,8,0,101
1136604,2,10,4,0,105
1136604,2,11,14,1,119
1136604,2,12,7,0,126
1136604,2,13,15,0,141
1136604,2,14,9,0,150
1136604,2,15,20,1,170
1136604,2,16,11,0,181
1136604,2,17,9,0,190
1136604,2,18,18,0,208
1136604,2,19,6,2,214
1136605,1,0,4,1,4
1136605,1,1,11,0,15
1136605,1,2,6,1,21
1136605,1,3,7,0,28
1136605,1,4,11,0,39
1136605,1,5,5,0,44
1136605,1,6,4,0,48
1136605,1,7,14,0,62
1136605,1,8,4,0,66
1136605,1,9,12,0,78
1136605,1,10,9,0,87
1136605,1,11,14,0,101
1136605,1,12,8,1,109
1136605,1,13,4,0,113
1136605,1,14,7,0,120
1136605,1,15,5,1,125
1136605,1,16,22,0,147
1136605,1,17,14,0,161
1136605,1,18,7,0,168
1136605,1,19,13,0,181
1136605,2,0,6,0,6
1136605,2,1,7,1,13
1136605,2,2,5,1,18
1136605,2,3,17,0,35
1136605,2,4,10,0,45
1136605,2,5,13,0,58
1136605,2,6,8,0,66
1136605,2,7,10,0,76
1136605,2,8,9,0,85
1136605,2,9,10,0,95
1136605,2,10,8,0,103
1136605,2,11,10,0,113
1136605,2,12,19,0,132
1136605,2,13,7,1,139
1136605,2,14,8,0,147
1136605,2,15,6,0,153
1136605,2,16,5,1,158
1136605,2,17,14,1,172
1136605,2,18,15,0,187
1136606,1,0,1,0,1
1136606,1,1,5,0,6
1136606,1,2,10,0,16
1136606,1,3,2,1,18
1136606,1,4,6,0,24
1136606,1,5,5,0,29
1136606,1,6,10,0,39
1136606,1,7,10,0,49
1136606,1,8,2,0,51
1136606,1,9,11,0,62
1136606,1,10,13,0,75
1136606,1,11,14,0,89
1136606,1,12,11,0,100
1136606,1,13,16,0,116
1136606,1,14,14,0,130
1136606,1,15,11,1,141
1136606,1,16,8,1,149
